Name,Price,Rating,Stars
طقم ملابس داخلية للأطفال من الجنسين، طقم ملابس داخلية للأطفال والرضع من جونيور,150.‎,4,3.7 من 5 نجوم
سروال داخلي للبنات من جونيور، مزيج القطن,160.‎,1,5.0 من 5 نجوم
بطاقة ذاكرة ميكرو اس دي اتش سي UHS-I 92 ميجابايت/ الثانية من هيكفيجن مع محول 16 جيجابايت,125.‎,44,4.2 من 5 نجوم
ليكسار ذاكرة فلاش جامب درايف E21 USB 2.0 سعة 16 جيجابايت، سعة 16.0 GB,115.‎,سعر البيع:,
مسجل فيديو رقمي دي في ار ‏1080 بيكسل لايت و2 ميجا بيكسل H.265 برو+ بـ 16 قناة مع كابل HDMI يوز ويل من هيكفيجن، DS-7116HGHI-K1، ابيض,"3,037.‎",206,4.0 من 5 نجوم
هارد داخلي HDD دبليو دي ريد برو 16 تيرابايت ويدعم انظمة وحدة التخزين المتصلة بالشبكة من ويسترن ديجيتال، 7200 لفة في الدقيقة، ساتا 6 جيجابايت في الثانية، ذاكرة مؤقتة 256 ميجابايت، 3.5 بوصة، WD161KFGX,"24,999.‎","1,467",4.5 من 5 نجوم
سويتش كمبيوتر مكتبي جيجابت (16 منفذ، TL-SG116) من تي بي - لينك,"2,025.‎","3,143",4.7 من 5 نجوم
كمبيوتر محمول ليجن برو 5 من لينوفو، معالج انتل كور i7-13700HX -16 نواة، ذاكرة رام 8 جيجابايت، بطاقة تخزين SSD 1 تيرابايت، شاشة 16 بوصة بمصفوفة الرسومات الرباعية الموسعة، ويندوز 11، موديل 82WK00M5ED,"75,999.‎",14,4.4 من 5 نجوم
ذاكرة فيوري رينيجيد DDR5 RGB 16 جيجابايت 6000 ميجا ترانسفير في الثانية DDR5 CL32 DIMM للكمبيوتر المكتبي للالعاب من كينجستون KF560C32RSA-16، سعة 16.0 GB,"5,906.‎",12,5.0 من 5 نجوم
ذاكرة للكمبيوتر 16 جيجا DRAM، DDR4 3200 ميجاهرتز يوديوم للاستخدام اليومي، لتحسين الأداء من ليكسار- موديل (LD4AU016G-B3200GSST),"2,080.‎",57,4.4 من 5 نجوم
ذاكرة DDR4 C16 فينجينس برو من كورسير باضاءة RGB LED سعة 16 جيجابايت (2×8 جيجابايت) و3200 ميجاهرتز مناسبة لاجهزة الكمبيوتر المكتبية بلون اسود، سعة 16.0 GB,"3,400.‎","33,460",4.8 من 5 نجوم
ذاكرة رام للاب توب بسعة 16 جيجابايت/4800 ميجاهرتز CL40 DDR5 من كروشال (CT16G48C40S5)، سعة 16.0 GB,"2,909.‎","1,951",4.8 من 5 نجوم
محول سطح المكتب 16 منفذ 10/100 ميجابت بالثانية TL-SF1016D من تي بي لينك,999.‎,"1,276",4.5 من 5 نجوم
ذاكرة RAM للكمبيوتر المكتبي بسعة 16 جيجابايت/4800 ميجاهرتز من كروشال (CT16G48C40U5)، كروشال DDR5 UDIMM، سعة 16.0 GB,"2,668.‎",286,4.6 من 5 نجوم
سويتش جيجابت 16 منفذ من لينك سيس LGS116,"4,375.‎",131,4.6 من 5 نجوم
ذاكرة DDR5 سوديم 16GB (1x16GB) بهندسة DDR5 4800MHz C40 متوافقة مع أي نظام إنتل وAMD تقريبًا من كورسير، سهلة التركيب، وقت تحميل أسرع، مهام متعددة أكثر سلاسة، متوافق مع XMP 3.0، أسود,"4,100.‎",248,4.7 من 5 نجوم
ميكدودو كيبل USB-C الى مغناطيسي 3 بقدرة 140 واط، متوافق مع ماك بوك برو 2021 M1 برو وماكس تشيب 14 انش 16 انش، ماك بوك اير 2022 M2، ماك بوك برو 2023 M2 برو وماكس تشيب 14 انش 16 انش، كيبل سيف 3 لماك بوك,"1,999.‎",129,4.1 من 5 نجوم
مجموعة ذاكرة كمبيوتر مكتبي V10 من اتش بي باضاءة الفضاء اللوني ار جي بي 32 جيجابايت (2×16 جيجابايت) DDR4 3600 ميجا هرتز CL14، سعة 32.0 GB,"10,251.‎",35,4.6 من 5 نجوم
سامسونج وحدة ذاكرة كمبيوتر مكتبي اصلية 16GB، 2 × 8GB 240-pin DIMM، DDR3 PC3-12800,"1,599.‎",352,4.5 من 5 نجوم
ذاكرة كينجستون FURY بيست DDR5 - سعة 16 جيجابايت 5200 ميجاهرتز CL40 DIMM - KF552C40BB-16، سعة 16 GB,"4,318.‎",143,4.7 من 5 نجوم
لاب توب للألعاب فيكتوس من اتش بي، وحدة المعالجة المركزية: معالج بـ7 أنوية 13700H، ذاكرة 16 جيجابايت DDR5 2DM 5200، الشاشة: شاشة 16.1 FHD مضادة للتوهج IPS 250 وحدة مضيئة في البكسل 144Hz بحواف ضيقة,"60,999.‎",,
وحدة تثبيت تي بي لينك جيجابت ب18 منفذ مع 16 منفذ PoE+ - TL-SG1218MP,"8,900.‎",15,4.4 من 5 نجوم
"لاب توب ايديا باد سليم 3 15IRH8 انتل كور i7-13620H جيل 13 16 جيجا DDR5-4800 ميجاهرتز SSD 512 جيجا انتل UHD , شاشة 15.6 بوصة FHD 1920x1080 IPS 300 نيت مضادة للتوهج، دوس، رمادي اركتيك من لينوفو، DOS","31,499.‎",,
ذاكرة رام للابتوب من كروشال CT16G4SFD832A 16جيجابايت DDR4 3200 ميجاهرتز CL22 (او 2933 ميجاهرتز او 2666 ميجاهرتز)، سعة 16.0 GB,"2,279.‎","84,095",4.7 من 5 نجوم
لاب توب لينوفو ليجن سليم 7 16IRH8 جيل 13 انتل كور i7-13700H انفيديا جيفورس RTX 4060 8 جيجا GDDR6 RAM DDR5-5200 16GB وSSD 1 تيرا 16 بوصة 3.2K (3200x2000) IPS 430 نيت 165HZ رمادي ألومنيوم ويندوز 11,"79,999.‎",,
,,,
,,,
تحقّق من صفحة كل منتج من أجل خيارات الشراء الأخرى. قد يختلف السعر والتفاصيل الأخرى حسب مقاس المنتج ولونه.,,تحقّق من صفحة كل منتج من أجل خيارات الشراء الأخرى. قد يختلف السعر والتفاصيل الأخرى حسب مقاس المنتج ولونه.,
شنطة ظهر للاب توب مقاس 17 بوصة مقاومة للماء وقابلة للتوسيع بلون اسود للاب توب مقاس 17 بوصة,"1,562.‎",,
"Bleach, Vol. 17: Volume 17","1,010.‎",165,4.9 من 5 نجوم
حافظة حماية للاب توب بتصميم شنطة حمل تات كاجوال بسوستة ومزينة بطباعة، مناسبة لاجهزة لاب توب مقاس 15.6 بوصة و15 بوصة (17)، أسود,209.‎,4,5.0 من 5 نجوم
,,,
حافظة لاب توب اتش بي اومين ترانسبتور لاب شيرت مقاس 17، حافظة لابتوب اوروبية، لون اسود، للرجال,438.‎,9,4.5 من 5 نجوم
حامل لاب توب من ماكسوني، حامل نوت بوك مريح من الالومنيوم قابل للتعديل، متوافق مع ماك بوك اير برو/ديل اكس بي اس/لينوفو/سامسونج، حتى 17 بوصة (اسود),550.‎,,
"شاحن 240 كيلو واط لديل الين وير 17 15 13 M15 M17 R1 R2 R3 R4 R5 M17X M18X X51 ديل G3 G5 G7 ديل بريسيجن 7710 7720 7730 7510 20 75 30 PA-9E سلك طاقة محمول GA240PE1-00 , عدد 1، يو اس بي، أسود","1,837.‎",35,4.1 من 5 نجوم
شنطة ظهر للابتوب والسفر والعمل - شنطة كتب رفيعة مضادة للسرقة مع منفذ شحن USB للرجال والنساء، شنطة مدرسية للكلية تناسب شنطة ظهر مدرسية ذكية مقاس 17 بوصة للاولاد والبنات مقاومة للماء,252.‎,8,3.0 من 5 نجوم
حافظة اوبو A 17 4-64 أسود، بشريحتين، أكريليك,"4,999.‎",16,4.1 من 5 نجوم
بطارية لاب توب AR08XL من اسونسيل لجهاز اتش بي زد بوك 17 سلسلة اتش بي زد بوك 17 G1 17 G2 اتش بي زد بوك 15 سلسلة 707614-121 707614-141 707615-141 HSTNN-IB4H HSTNN-IB4I 1588-3003، 14.4 فولت، الليثيوم,"1,740.‎",57,3.8 من 5 نجوم
خرطوشة حبر بديلة متوافقة مع اتش بي CF217A 17A متوافقة مع اتش بي ليزر جيت برو M102a M102W ليزر جيت برو MFP M130a M130fn M130fw M130nw من ال اكس تيك (لون أسود، عبوتان),590.‎,393,4.4 من 5 نجوم
خرطوشة حبر بديلة متوافقة مع اتش بي 17A CF217A لطابعة اتش بي ليزر جيت برو M102a M102w MFP M130nw MFP M130fw MFP M130a MFP M130fn من اونلي يو (1 أسود),295.‎,99,4.5 من 5 نجوم
خرطوشة حبر 17A بديلة متوافقة مع طابعات اتش بي CF217A واتش بي ليزر جت برو MFP-M130fw M130nw M130fn M130a M130 واتش بي ليزر جت برو M102W M102A M102 (قطعة، لون اسود),275.‎,21,3.0 من 5 نجوم
غسالة ملابس اوتوماتيك تحميل علوي بسعة 17 كجم من تورنيدو، انفرتر DDM، مع مضخة، ستانلس ستيل، TWT-TLD17RSC، 17 كيلوجرام، متعدد,"20,331.‎",22,4.0 من 5 نجوم
حامل لابتوب من هويوبو، حامل لابتوب قابل للتعديل بـ6 مستويات للمكتب، حامل لابتوب محمول قابل للطي من الالومنيوم جيد التهوية، حامل لابتوب سيليكون مانع للانزلاق 10-17 انش,350.‎,10,4.4 من 5 نجوم
مبرد لاب توب GCP500 IVY من ريدراجون بفضاء لوني ار جي بي- يدعم حجم لاب توب من 12 الى 17 بوصة - 5 مراوح تربو - زر تحكم في المروحة - زر تحكم في الفضاء لوني ار جي بي - حامل للموبايل - اسود,"1,594.‎",,
شنطة ظهر للاب توب مضادة للسرقة رفيعة ومتينة ملائمة للسفر والاعمال والجامعة والمدرسة مع منفذ للشحن USB مقاومة للماء، مناسبة كهدية للرجال والنساء تناسب النوت بوك 17 بوصة من روبوست,273.‎,41,2.9 من 5 نجوم
احبار طابعات 17A HP تعمل مع الطابعات M130,275.‎,16,3.1 من 5 نجوم
شاحن تيار متردد 65 وات للاب توب اتش بي انفي 13 15 17 15m 17m X360 15-1039wm 15-1033wm 15-1010dx 15-w237cl 15-w110nr 15-ee1093cl 15m-eu0033dx 15-u010dx 17m-ch0013dx مع سلك طاقة، موصل أسطواني، أزرق,432.‎,271,4.4 من 5 نجوم
مروحة تبريد للاب توب مزودة بمنفذي USB مع اضاءة LED وقاعدة قابلة للتعديل لاجهزة نوت بوك بمقاس يترواح بين 9 بوصة الى 17 بوصة,,,
شنطة مدرسية عملية ظهر وللاب توب17 انش -من بانجى Black Bange Bag for 17 inches Laptop، اسود,"1,562.‎",,
بطارية JC03 JC04 لطابعة اتش بي 240 245 250 255 G6 بافيليون 15-BS 15-BW 15Z-BW 17-BS 17-AK 14-BS 14T-BS 14-BW 17T-BS 15Q-BR 15Q-BU 14-bw014nf 14nf 4-bs00 01nf bs005nf bs006nf bs008nf bs018nf bs023nf,950.‎,724,4.3 من 5 نجوم
بطارية 33YDH لديل 15 7577 17 7773 7778 7779 7786 لاتيتيود 13 3380 14 3490 15 3580 3590 G3 15 3579 G3 17 3779 G5 G5 1 5 5588 7 G7 15 7588 فوسترو 7570 7580 P30E P30E001 P72 من شينتيك، 15.2 فولت/ 56 وات,"1,799.‎",32,3.9 من 5 نجوم
بطارية WDX0R WDXOR 42Wh لديل انسبيرون 15 5565 5567 5568 5570 5578 7560 7570 7569 7579 13 7368 7378 7375 5368 5379 17 17 5 765 5767 5770 3CRH3 T2JX4 FC92N، من باتوم دايركت، 11.4 فولتs، الليثيوم,"1,706.‎",86,3.9 من 5 نجوم
شنطة ظهر للرجال والنساء تناسب لاب توب مقاس 17 بوصة من موتيفيا، مبطنة بثلاث مساحات رئيسية وحزام كتف مبطن بسعة كبيرة مع مساحة إضافية، أسود,599.‎,8,4.4 من 5 نجوم
فيليبس 59467 ميسون 150 17 30 كيه دبليو اتش اس كيو مجوفة بوليستر واط وورم وايت,232.‎,1,3.0 من 5 نجوم
بطارية لاب توب من اكسميت PI06 متوافقة مع اتش بي P106 PI06XL PI09 710416-001 710417-001 HSTNN-UB4N HSTNN-YB4N، انفي 15 15T 17 بافيليون 14-E000 15-E000 15t-e000 15t-e000 15t-e000 15t-e000 15t-e0000,944.‎,88,3.7 من 5 نجوم
لينوفو شنطة ظهر مدرعة 2 مقاس 17 انش من ليجيون، شنطة لابتوب للالعاب، حماية مزدوجة الطبقات، جيوب تخزين مخصصة، GX40V10007، اسود,"7,499.‎","2,294",4.7 من 5 نجوم
شنطة ظهر للاب توب والسفر والعمل - شنطة كتب رفيعة مضادة للسرقة مع منفذ شحن USB للرجال والنساء، شنطة كمبيوتر مقاومة للماء للكلية والمدرسة تناسب اللاب توب والنوت بوك مقاس 43.18 سم,285.‎,4,3.5 من 5 نجوم
"شنطة ظهر متعددة الاغراض مع شريط عاكس بسعة كبيرة ومقاومة للاهتراء مناسبة للاب توب من جيجا 2023, أسود, 17 INCH","1,450.‎",6,3.7 من 5 نجوم
شنطة ظهر كلاسيكية بوزن خفيف للنساء والرجال، شنطة سفر للاب توب مقاس 17 بوصة، شنطة كتف للأعمال، مقلمة، 3 قطع,329.‎,37,3.5 من 5 نجوم
"شنطة ظهر بتصميم اضاءة عاكسة جديد مزود بمنفذ شحن USB مناسبة للسفر والعمل من جيجا 2205, أسود, 17","1,450.‎",6,3.8 من 5 نجوم
شنطة ظهر انيرجي للكمبيوتر المحمول 17 بوصة من ثلاث قطع مع مقلمة، شنطة ظهر للسفر والأعمال بمنفذ للشحن USB، مقاومة للماء للمدرسة والجامعة للأولاد والبنات,329.‎,28,3.4 من 5 نجوم
"""حقيبة ظهر متينة ومضادة للماء، تتسع لأجهزة اللاب توب حتى 17 بوصة، مثالية للمسافرين والطلاب""",539.‎,1,1.0 من 5 نجوم
"شنطة ظهر ريفيل بنقشة دياموند للجنسين من ديا, أرجواني, 17",409.‎,3,5.0 من 5 نجوم
